"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","246","Update an existing user successfully","","Tue May 19 09:39:28 UTC 2026","passed","Tue May 19 09:39:29 UTC 2026","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1056","Checkout shows error when first name is missing","","Tue May 19 09:39:40 UTC 2026","passed","Tue May 19 09:39:41 UTC 2026","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","712","Error message is displayed when both fields are empty","","Tue May 19 09:40:02 UTC 2026","passed","Tue May 19 09:40:03 UTC 2026","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","994","Multiple products appear in cart","","Tue May 19 09:39:34 UTC 2026","passed","Tue May 19 09:39:35 UTC 2026","","Cart functionality","Multiple products appear in cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","868","Products can be sorted alphabetically ascending","","Tue May 19 09:39:46 UTC 2026","passed","Tue May 19 09:39:47 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1069","Checkout shows error when postal code is missing","","Tue May 19 09:39:42 UTC 2026","passed","Tue May 19 09:39:43 UTC 2026","","Checkout functionality","Checkout shows error when postal code is missing",""
"","411","Retrieve second page of users successfully","","Tue May 19 09:39:26 UTC 2026","passed","Tue May 19 09:39:27 UTC 2026","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1071","Checkout shows error when last name is missing","","Tue May 19 09:39:41 UTC 2026","passed","Tue May 19 09:39:42 UTC 2026","","Checkout functionality","Checkout shows error when last name is missing",""
"","371","Request a user that does not exist returns 404","","Tue May 19 09:39:27 UTC 2026","passed","Tue May 19 09:39:27 UTC 2026","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","868","Products can be sorted alphabetically descending","","Tue May 19 09:39:47 UTC 2026","passed","Tue May 19 09:39:48 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically descending",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","966","User can log in after correcting invalid credentials","","Tue May 19 09:40:03 UTC 2026","passed","Tue May 19 09:40:04 UTC 2026","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2289","User can navigate to the cart","","Tue May 19 09:39:30 UTC 2026","passed","Tue May 19 09:39:32 UTC 2026","","Cart functionality","User can navigate to the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5801","Performance glitch user can log in successfully","","Tue May 19 09:39:56 UTC 2026","passed","Tue May 19 09:40:02 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1644","Added product appears in cart","","Tue May 19 09:39:32 UTC 2026","passed","Tue May 19 09:39:34 UTC 2026","","Cart functionality","Added product appears in cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","961","User can remove a product from the cart","","Tue May 19 09:39:35 UTC 2026","passed","Tue May 19 09:39:36 UTC 2026","","Cart functionality","User can remove a product from the cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","792","Inventory page displays correct number of products","","Tue May 19 09:39:45 UTC 2026","passed","Tue May 19 09:39:46 UTC 2026","","Inventory page functionality","Inventory page displays correct number of products",""
"","379","Delete a user successfully","","Tue May 19 09:39:29 UTC 2026","passed","Tue May 19 09:39:29 UTC 2026","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1139","User can complete a full checkout","","Tue May 19 09:39:39 UTC 2026","passed","Tue May 19 09:39:40 UTC 2026","","Checkout functionality","User can complete a full checkout",""
"","221","Login without password returns 400 with error message","","Tue May 19 09:39:29 UTC 2026","passed","Tue May 19 09:39:30 UTC 2026","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","925","Cart displays checkout button","","Tue May 19 09:39:36 UTC 2026","passed","Tue May 19 09:39:37 UTC 2026","","Cart functionality","Cart displays checkout button",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","911","Adding multiple products updates the cart badge count","","Tue May 19 09:39:50 UTC 2026","passed","Tue May 19 09:39:51 UTC 2026","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","763","User cannot log in with empty password","","Tue May 19 09:39:55 UTC 2026","passed","Tue May 19 09:39:55 UTC 2026","","Login functionality","User cannot log in with empty password",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","823","Standard user can log in successfully","","Tue May 19 09:39:51 UTC 2026","passed","Tue May 19 09:39:52 UTC 2026","","Login functionality","Standard user can log in successfully",""
"","229","Successful registration returns an ID and token","","Tue May 19 09:39:30 UTC 2026","passed","Tue May 19 09:39:30 UTC 2026","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","846","Standard user lands on inventory page after login","","Tue May 19 09:39:52 UTC 2026","passed","Tue May 19 09:39:53 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
