"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","173","Login without password returns 400 with error message","","2026-09-26","passed","2026-09-26","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","747","Multiple products appear in cart","","2026-09-26","passed","2026-09-26","","Cart functionality","Multiple products appear in cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","749","User can continue shopping from cart","","2026-09-26","passed","2026-09-26","","Cart functionality","User can continue shopping from cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1325","Checkout shows error when first name is missing","","2026-09-26","passed","2026-09-26","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","567","Error message is displayed when both fields are empty","","2026-09-26","passed","2026-09-26","","Login functionality","Error message is displayed when both fields are empty",""
"","166","Successful login returns a token","","2026-09-26","passed","2026-09-26","","ReqRes API — Users and Authentication","Successful login returns a token",""
"","2353","Retrieve first page of users successfully","","2026-09-26","passed","2026-09-26","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","556","User cannot log in with empty username","","2026-09-26","passed","2026-09-26","","Login functionality","User cannot log in with empty username",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","621","Problem user can log in successfully","","2026-09-26","passed","2026-09-26","","Login functionality","Problem user can log in successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","684","Cart displays checkout button","","2026-09-26","passed","2026-09-26","","Cart functionality","Cart displays checkout button",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","953","User can navigate back to products after completing order","","2026-09-26","passed","2026-09-26","","Checkout functionality","User can navigate back to products after completing order",""
"","290","Retrieve second page of users successfully","","2026-09-26","passed","2026-09-26","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"","276","Update an existing user successfully","","2026-09-26","passed","2026-09-26","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","544","User cannot log in with empty password","","2026-09-26","passed","2026-09-26","","Login functionality","User cannot log in with empty password",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1154","Products can be sorted by price low to high","","2026-09-26","passed","2026-09-26","","Inventory page functionality","Products can be sorted by price low to high",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","717","Adding multiple products updates the cart badge count","","2026-09-26","passed","2026-09-26","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","729","Added product appears in cart","","2026-09-26","passed","2026-09-26","","Cart functionality","Added product appears in cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","945","User can complete a full checkout","","2026-09-26","passed","2026-09-26","","Checkout functionality","User can complete a full checkout",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","827","Overview page displays correct order summary","","2026-09-26","passed","2026-09-26","","Checkout functionality","Overview page displays correct order summary",""
"","204","Create a user with different attributes","","2026-09-26","passed","2026-09-26","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1294","Products can be sorted by price high to low","","2026-09-26","passed","2026-09-26","","Inventory page functionality","Products can be sorted by price high to low",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","647","Standard user lands on inventory page after login","","2026-09-26","passed","2026-09-26","","Login functionality","Standard user lands on inventory page after login",""
"","256","Request a user that does not exist returns 404","","2026-09-26","passed","2026-09-26","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"","293","Retrieve a single user by ID successfully","","2026-09-26","passed","2026-09-26","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","651","Products can be sorted alphabetically ascending","","2026-09-26","passed","2026-09-26","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"","201","Create a new user successfully","","2026-09-26","passed","2026-09-26","","ReqRes API — Users and Authentication","Create a new user successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1888","User can navigate to the cart","","2026-09-26","passed","2026-09-26","","Cart functionality","User can navigate to the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","641","Standard user can log in successfully","","2026-09-26","passed","2026-09-26","","Login functionality","Standard user can log in successfully",""
