"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5874","Performance glitch user can log in successfully","","Thu May 28 09:58:53 UTC 2026","passed","Thu May 28 09:58:59 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"","3584","Retrieve first page of users successfully","","Thu May 28 09:58:20 UTC 2026","passed","Thu May 28 09:58:23 UTC 2026","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"","230","Retrieve a single user by ID successfully","","Thu May 28 09:58:23 UTC 2026","passed","Thu May 28 09:58:24 UTC 2026","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","923","Problem user can log in successfully","","Thu May 28 09:58:53 UTC 2026","passed","Thu May 28 09:58:53 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","844","Inventory page displays correct number of products","","Thu May 28 09:58:42 UTC 2026","passed","Thu May 28 09:58:43 UTC 2026","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1164","Overview page displays correct order summary","","Thu May 28 09:58:39 UTC 2026","passed","Thu May 28 09:58:40 UTC 2026","","Checkout functionality","Overview page displays correct order summary",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","992","Cart displays checkout button","","Thu May 28 09:58:32 UTC 2026","passed","Thu May 28 09:58:32 UTC 2026","","Cart functionality","Cart displays checkout button",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","891","Standard user can log in successfully","","Thu May 28 09:58:48 UTC 2026","passed","Thu May 28 09:58:49 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","927","Products can be sorted alphabetically ascending","","Thu May 28 09:58:43 UTC 2026","passed","Thu May 28 09:58:43 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"","267","Delete a user successfully","","Thu May 28 09:58:25 UTC 2026","passed","Thu May 28 09:58:25 UTC 2026","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1136","Checkout shows error when postal code is missing","","Thu May 28 09:58:38 UTC 2026","passed","Thu May 28 09:58:39 UTC 2026","","Checkout functionality","Checkout shows error when postal code is missing",""
"","254","Successful registration returns an ID and token","","Thu May 28 09:58:26 UTC 2026","passed","Thu May 28 09:58:26 UTC 2026","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1147","Checkout shows error when last name is missing","","Thu May 28 09:58:37 UTC 2026","passed","Thu May 28 09:58:38 UTC 2026","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1038","Checkout page is displayed after proceeding from cart","","Thu May 28 09:58:34 UTC 2026","passed","Thu May 28 09:58:35 UTC 2026","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","946","Adding a product updates the cart badge","","Thu May 28 09:58:46 UTC 2026","passed","Thu May 28 09:58:47 UTC 2026","","Inventory page functionality","Adding a product updates the cart badge",""
