"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","842","Checkout page is displayed after proceeding from cart","","2026-08-25","passed","2026-08-25","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","679","Problem user can log in successfully","","2026-08-25","passed","2026-08-25","","Login functionality","Problem user can log in successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","839","User can continue shopping from cart","","2026-08-25","passed","2026-08-25","","Cart functionality","User can continue shopping from cart",""
"","494","Retrieve a single user by ID successfully","","2026-08-25","passed","2026-08-25","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","909","Checkout shows error when last name is missing","","2026-08-25","passed","2026-08-25","","Checkout functionality","Checkout shows error when last name is missing",""
"","411","Request a user that does not exist returns 404","","2026-08-25","passed","2026-08-25","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","696","Standard user lands on inventory page after login","","2026-08-25","passed","2026-08-25","","Login functionality","Standard user lands on inventory page after login",""
"","425","Successful registration returns an ID and token","","2026-08-25","passed","2026-08-25","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","956","User can complete a full checkout","","2026-08-25","passed","2026-08-25","","Checkout functionality","User can complete a full checkout",""
"","453","Create a new user successfully","","2026-08-25","passed","2026-08-25","","ReqRes API — Users and Authentication","Create a new user successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","718","Adding a product updates the cart badge","","2026-08-25","passed","2026-08-25","","Inventory page functionality","Adding a product updates the cart badge",""
