"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","189","Successful registration returns an ID and token","","Fri May 15 08:47:21 UTC 2026","passed","Fri May 15 08:47:22 UTC 2026","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1027","Products can be sorted alphabetically ascending","","Fri May 15 08:47:40 UTC 2026","passed","Fri May 15 08:47:41 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"","398","Retrieve a single user by ID successfully","","Fri May 15 08:47:19 UTC 2026","passed","Fri May 15 08:47:19 UTC 2026","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1362","User can complete a full checkout","","Fri May 15 08:47:31 UTC 2026","passed","Fri May 15 08:47:33 UTC 2026","","Checkout functionality","User can complete a full checkout",""
"","4319","Retrieve first page of users successfully","","Fri May 15 08:47:14 UTC 2026","passed","Fri May 15 08:47:18 UTC 2026","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1151","User can log in after correcting invalid credentials","","Fri May 15 08:47:59 UTC 2026","passed","Fri May 15 08:48:00 UTC 2026","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1225","Checkout shows error when first name is missing","","Fri May 15 08:47:33 UTC 2026","passed","Fri May 15 08:47:34 UTC 2026","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1168","Added product appears in cart","","Fri May 15 08:47:24 UTC 2026","passed","Fri May 15 08:47:25 UTC 2026","","Cart functionality","Added product appears in cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","884","User cannot log in with empty password","","Fri May 15 08:47:50 UTC 2026","passed","Fri May 15 08:47:51 UTC 2026","","Login functionality","User cannot log in with empty password",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1079","Cart displays checkout button","","Fri May 15 08:47:28 UTC 2026","passed","Fri May 15 08:47:29 UTC 2026","","Cart functionality","Cart displays checkout button",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","993","Problem user can log in successfully","","Fri May 15 08:47:51 UTC 2026","passed","Fri May 15 08:47:52 UTC 2026","","Login functionality","Problem user can log in successfully",""
"","322","Login without password returns 400 with error message","","Fri May 15 08:47:21 UTC 2026","passed","Fri May 15 08:47:21 UTC 2026","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1062","Products can be sorted alphabetically descending","","Fri May 15 08:47:41 UTC 2026","passed","Fri May 15 08:47:42 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically descending",""
"","235","Update an existing user successfully","","Fri May 15 08:47:20 UTC 2026","passed","Fri May 15 08:47:20 UTC 2026","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1281","Checkout shows error when last name is missing","","Fri May 15 08:47:34 UTC 2026","passed","Fri May 15 08:47:35 UTC 2026","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1242","Checkout shows error when postal code is missing","","Fri May 15 08:47:35 UTC 2026","passed","Fri May 15 08:47:36 UTC 2026","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1127","User can continue shopping from cart","","Fri May 15 08:47:29 UTC 2026","passed","Fri May 15 08:47:30 UTC 2026","","Cart functionality","User can continue shopping from cart",""
"","322","Delete a user successfully","","Fri May 15 08:47:20 UTC 2026","passed","Fri May 15 08:47:21 UTC 2026","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1071","Products can be sorted by price high to low","","Fri May 15 08:47:43 UTC 2026","passed","Fri May 15 08:47:44 UTC 2026","","Inventory page functionality","Products can be sorted by price high to low",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1366","User can navigate back to products after completing order","","Fri May 15 08:47:38 UTC 2026","passed","Fri May 15 08:47:39 UTC 2026","","Checkout functionality","User can navigate back to products after completing order",""
"","368","Create a new user successfully","","Fri May 15 08:47:19 UTC 2026","passed","Fri May 15 08:47:20 UTC 2026","","ReqRes API — Users and Authentication","Create a new user successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","961","Inventory page displays correct number of products","","Fri May 15 08:47:39 UTC 2026","passed","Fri May 15 08:47:40 UTC 2026","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2665","User can navigate to the cart","","Fri May 15 08:47:22 UTC 2026","passed","Fri May 15 08:47:24 UTC 2026","","Cart functionality","User can navigate to the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","935","Locked out user cannot log in","","Fri May 15 08:47:48 UTC 2026","passed","Fri May 15 08:47:49 UTC 2026","","Login functionality","Locked out user cannot log in",""
"","350","Create a user with different attributes","","Fri May 15 08:47:20 UTC 2026","passed","Fri May 15 08:47:20 UTC 2026","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1007","Standard user lands on inventory page after login","","Fri May 15 08:47:47 UTC 2026","passed","Fri May 15 08:47:48 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1138","Checkout page is displayed after proceeding from cart","","Fri May 15 08:47:30 UTC 2026","passed","Fri May 15 08:47:31 UTC 2026","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"","329","Successful login returns a token","","Fri May 15 08:47:21 UTC 2026","passed","Fri May 15 08:47:21 UTC 2026","","ReqRes API — Users and Authentication","Successful login returns a token",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1208","Multiple products appear in cart","","Fri May 15 08:47:25 UTC 2026","passed","Fri May 15 08:47:27 UTC 2026","","Cart functionality","Multiple products appear in cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","884","User cannot log in with empty username","","Fri May 15 08:47:49 UTC 2026","passed","Fri May 15 08:47:50 UTC 2026","","Login functionality","User cannot log in with empty username",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1084","Products can be sorted by price low to high","","Fri May 15 08:47:42 UTC 2026","passed","Fri May 15 08:47:43 UTC 2026","","Inventory page functionality","Products can be sorted by price low to high",""
