"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","890","Inventory page displays correct number of products","","Tue May 12 08:37:37 UTC 2026","passed","Tue May 12 08:37:38 UTC 2026","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","931","Products can be sorted by price low to high","","Tue May 12 08:37:40 UTC 2026","passed","Tue May 12 08:37:41 UTC 2026","","Inventory page functionality","Products can be sorted by price low to high",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1213","User can complete a full checkout","","Tue May 12 08:37:30 UTC 2026","passed","Tue May 12 08:37:32 UTC 2026","","Checkout functionality","User can complete a full checkout",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","806","User cannot log in with empty password","","Tue May 12 08:37:47 UTC 2026","passed","Tue May 12 08:37:48 UTC 2026","","Login functionality","User cannot log in with empty password",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1182","User can log in after correcting invalid credentials","","Tue May 12 08:37:56 UTC 2026","passed","Tue May 12 08:37:57 UTC 2026","","Login functionality","User can log in after correcting invalid credentials",""
"","269","Retrieve a single user by ID successfully","","Tue May 12 08:37:20 UTC 2026","passed","Tue May 12 08:37:20 UTC 2026","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","766","User cannot log in with empty username","","Tue May 12 08:37:47 UTC 2026","passed","Tue May 12 08:37:47 UTC 2026","","Login functionality","User cannot log in with empty username",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5903","Performance glitch user can log in successfully","","Tue May 12 08:37:49 UTC 2026","passed","Tue May 12 08:37:55 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","952","Cart displays checkout button","","Tue May 12 08:37:27 UTC 2026","passed","Tue May 12 08:37:28 UTC 2026","","Cart functionality","Cart displays checkout button",""
"","266","Retrieve second page of users successfully","","Tue May 12 08:37:20 UTC 2026","passed","Tue May 12 08:37:20 UTC 2026","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
