"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1153","Overview page displays correct order summary","","2026-08-20","passed","2026-08-20","","Checkout functionality","Overview page displays correct order summary",""
"","175","Successful registration returns an ID and token","","2026-08-20","passed","2026-08-20","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1009","User can log in after correcting invalid credentials","","2026-08-20","passed","2026-08-20","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","887","Inventory page displays correct number of products","","2026-08-20","passed","2026-08-20","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1074","Checkout shows error when first name is missing","","2026-08-20","passed","2026-08-20","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","767","Error message is displayed when both fields are empty","","2026-08-20","passed","2026-08-20","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2527","User can navigate to the cart","","2026-08-20","passed","2026-08-20","","Cart functionality","User can navigate to the cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1011","Added product appears in cart","","2026-08-20","passed","2026-08-20","","Cart functionality","Added product appears in cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1079","Multiple products appear in cart","","2026-08-20","passed","2026-08-20","","Cart functionality","Multiple products appear in cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","906","Adding a product updates the cart badge","","2026-08-20","passed","2026-08-20","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1117","Checkout shows error when last name is missing","","2026-08-20","passed","2026-08-20","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","963","Cart displays checkout button","","2026-08-20","passed","2026-08-20","","Cart functionality","Cart displays checkout button",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1260","User can complete a full checkout","","2026-08-20","passed","2026-08-20","","Checkout functionality","User can complete a full checkout",""
"","169","Login without password returns 400 with error message","","2026-08-20","passed","2026-08-20","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","927","Products can be sorted alphabetically descending","","2026-08-20","passed","2026-08-20","","Inventory page functionality","Products can be sorted alphabetically descending",""
"","313","Create a new user successfully","","2026-08-20","passed","2026-08-20","","ReqRes API — Users and Authentication","Create a new user successfully",""
"","170","Delete a user successfully","","2026-08-20","passed","2026-08-20","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1252","User can remove a product from the cart","","2026-08-20","passed","2026-08-20","","Cart functionality","User can remove a product from the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","891","Standard user can log in successfully","","2026-08-20","passed","2026-08-20","","Login functionality","Standard user can log in successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","942","Products can be sorted by price low to high","","2026-08-20","passed","2026-08-20","","Inventory page functionality","Products can be sorted by price low to high",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1146","Checkout shows error when postal code is missing","","2026-08-20","passed","2026-08-20","","Checkout functionality","Checkout shows error when postal code is missing",""
"","257","Request a user that does not exist returns 404","","2026-08-20","passed","2026-08-20","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1060","Adding multiple products updates the cart badge count","","2026-08-20","passed","2026-08-20","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","939","Products can be sorted alphabetically ascending","","2026-08-20","passed","2026-08-20","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","874","Problem user can log in successfully","","2026-08-20","passed","2026-08-20","","Login functionality","Problem user can log in successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","946","Products can be sorted by price high to low","","2026-08-20","passed","2026-08-20","","Inventory page functionality","Products can be sorted by price high to low",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","835","Locked out user cannot log in","","2026-08-20","passed","2026-08-20","","Login functionality","Locked out user cannot log in",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1070","User can continue shopping from cart","","2026-08-20","passed","2026-08-20","","Cart functionality","User can continue shopping from cart",""
"","341","Retrieve second page of users successfully","","2026-08-20","passed","2026-08-20","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","738","User cannot log in with empty username","","2026-08-20","passed","2026-08-20","","Login functionality","User cannot log in with empty username",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","863","Standard user lands on inventory page after login","","2026-08-20","passed","2026-08-20","","Login functionality","Standard user lands on inventory page after login",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5901","Performance glitch user can log in successfully","","2026-08-20","passed","2026-08-20","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1017","Checkout page is displayed after proceeding from cart","","2026-08-20","passed","2026-08-20","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"","156","Successful login returns a token","","2026-08-20","passed","2026-08-20","","ReqRes API — Users and Authentication","Successful login returns a token",""
"","3651","Retrieve first page of users successfully","","2026-08-20","passed","2026-08-20","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"","322","Retrieve a single user by ID successfully","","2026-08-20","passed","2026-08-20","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"","200","Update an existing user successfully","","2026-08-20","passed","2026-08-20","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1266","User can navigate back to products after completing order","","2026-08-20","passed","2026-08-20","","Checkout functionality","User can navigate back to products after completing order",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","805","User cannot log in with empty password","","2026-08-20","passed","2026-08-20","","Login functionality","User cannot log in with empty password",""
"","203","Create a user with different attributes","","2026-08-20","passed","2026-08-20","","ReqRes API — Users and Authentication","Create a user with different attributes",""
