"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","837","Problem user can log in successfully","","Mon May 04 08:27:45 UTC 2026","passed","Mon May 04 08:27:46 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","913","Products can be sorted by price high to low","","Mon May 04 08:27:38 UTC 2026","passed","Mon May 04 08:27:39 UTC 2026","","Inventory page functionality","Products can be sorted by price high to low",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1101","Checkout shows error when postal code is missing","","Mon May 04 08:27:31 UTC 2026","passed","Mon May 04 08:27:33 UTC 2026","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1007","Cart displays checkout button","","Mon May 04 08:27:25 UTC 2026","passed","Mon May 04 08:27:26 UTC 2026","","Cart functionality","Cart displays checkout button",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5838","Performance glitch user can log in successfully","","Mon May 04 08:27:46 UTC 2026","passed","Mon May 04 08:27:52 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","754","User cannot log in with empty password","","Mon May 04 08:27:44 UTC 2026","passed","Mon May 04 08:27:45 UTC 2026","","Login functionality","User cannot log in with empty password",""
"","252","Create a user with different attributes","","Mon May 04 08:27:18 UTC 2026","passed","Mon May 04 08:27:19 UTC 2026","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1019","Checkout page is displayed after proceeding from cart","","Mon May 04 08:27:27 UTC 2026","passed","Mon May 04 08:27:28 UTC 2026","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"","172","Update an existing user successfully","","Mon May 04 08:27:19 UTC 2026","passed","Mon May 04 08:27:19 UTC 2026","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1067","Multiple products appear in cart","","Mon May 04 08:27:23 UTC 2026","passed","Mon May 04 08:27:24 UTC 2026","","Cart functionality","Multiple products appear in cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","916","Products can be sorted alphabetically descending","","Mon May 04 08:27:37 UTC 2026","passed","Mon May 04 08:27:38 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically descending",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","897","Adding a product updates the cart badge","","Mon May 04 08:27:39 UTC 2026","passed","Mon May 04 08:27:40 UTC 2026","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","857","Standard user lands on inventory page after login","","Mon May 04 08:27:42 UTC 2026","passed","Mon May 04 08:27:43 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1006","User can remove a product from the cart","","Mon May 04 08:27:24 UTC 2026","passed","Mon May 04 08:27:25 UTC 2026","","Cart functionality","User can remove a product from the cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1051","Checkout shows error when first name is missing","","Mon May 04 08:27:29 UTC 2026","passed","Mon May 04 08:27:30 UTC 2026","","Checkout functionality","Checkout shows error when first name is missing",""
"","3684","Retrieve first page of users successfully","","Mon May 04 08:27:14 UTC 2026","passed","Mon May 04 08:27:17 UTC 2026","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","794","Locked out user cannot log in","","Mon May 04 08:27:43 UTC 2026","passed","Mon May 04 08:27:44 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1015","User can continue shopping from cart","","Mon May 04 08:27:26 UTC 2026","passed","Mon May 04 08:27:27 UTC 2026","","Cart functionality","User can continue shopping from cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","952","Adding multiple products updates the cart badge count","","Mon May 04 08:27:40 UTC 2026","passed","Mon May 04 08:27:41 UTC 2026","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","852","Standard user can log in successfully","","Mon May 04 08:27:41 UTC 2026","passed","Mon May 04 08:27:42 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","919","Products can be sorted alphabetically ascending","","Mon May 04 08:27:36 UTC 2026","passed","Mon May 04 08:27:37 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically ascending",""
