"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","952","Checkout page is displayed after proceeding from cart","","2026-07-25","passed","2026-07-25","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","888","Cart displays checkout button","","2026-07-25","passed","2026-07-25","","Cart functionality","Cart displays checkout button",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","715","Locked out user cannot log in","","2026-07-25","passed","2026-07-25","","Login functionality","Locked out user cannot log in",""
"","122","Retrieve a single user by ID successfully","","2026-07-25","passed","2026-07-25","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","825","Products can be sorted by price high to low","","2026-07-25","passed","2026-07-25","","Inventory page functionality","Products can be sorted by price high to low",""
"","3669","Retrieve first page of users successfully","","2026-07-25","passed","2026-07-25","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","810","Standard user lands on inventory page after login","","2026-07-25","passed","2026-07-25","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","847","Adding a product updates the cart badge","","2026-07-25","passed","2026-07-25","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1144","User can navigate back to products after completing order","","2026-07-25","passed","2026-07-25","","Checkout functionality","User can navigate back to products after completing order",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","815","Standard user can log in successfully","","2026-07-25","passed","2026-07-25","","Login functionality","Standard user can log in successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2553","User can navigate to the cart","","2026-07-25","passed","2026-07-25","","Cart functionality","User can navigate to the cart",""
"","189","Update an existing user successfully","","2026-07-25","passed","2026-07-25","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1043","User can log in after correcting invalid credentials","","2026-07-25","passed","2026-07-25","","Login functionality","User can log in after correcting invalid credentials",""
"","260","Create a new user successfully","","2026-07-25","passed","2026-07-25","","ReqRes API — Users and Authentication","Create a new user successfully",""
"","210","Request a user that does not exist returns 404","","2026-07-25","passed","2026-07-25","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","823","Products can be sorted alphabetically ascending","","2026-07-25","passed","2026-07-25","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"","155","Delete a user successfully","","2026-07-25","passed","2026-07-25","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1007","Checkout shows error when first name is missing","","2026-07-25","passed","2026-07-25","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","761","Error message is displayed when both fields are empty","","2026-07-25","passed","2026-07-25","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1036","Overview page displays correct order summary","","2026-07-25","passed","2026-07-25","","Checkout functionality","Overview page displays correct order summary",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","698","User cannot log in with empty username","","2026-07-25","passed","2026-07-25","","Login functionality","User cannot log in with empty username",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","844","Products can be sorted by price low to high","","2026-07-25","passed","2026-07-25","","Inventory page functionality","Products can be sorted by price low to high",""
"","212","Successful login returns a token","","2026-07-25","passed","2026-07-25","","ReqRes API — Users and Authentication","Successful login returns a token",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","852","Products can be sorted alphabetically descending","","2026-07-25","passed","2026-07-25","","Inventory page functionality","Products can be sorted alphabetically descending",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1032","Checkout shows error when postal code is missing","","2026-07-25","passed","2026-07-25","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","737","User cannot log in with empty password","","2026-07-25","passed","2026-07-25","","Login functionality","User cannot log in with empty password",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","881","Adding multiple products updates the cart badge count","","2026-07-25","passed","2026-07-25","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"","163","Create a user with different attributes","","2026-07-25","passed","2026-07-25","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","951","Added product appears in cart","","2026-07-25","passed","2026-07-25","","Cart functionality","Added product appears in cart",""
"","105","Retrieve second page of users successfully","","2026-07-25","passed","2026-07-25","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"","133","Login without password returns 400 with error message","","2026-07-25","passed","2026-07-25","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1138","User can complete a full checkout","","2026-07-25","passed","2026-07-25","","Checkout functionality","User can complete a full checkout",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","926","Multiple products appear in cart","","2026-07-25","passed","2026-07-25","","Cart functionality","Multiple products appear in cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","957","User can continue shopping from cart","","2026-07-25","passed","2026-07-25","","Cart functionality","User can continue shopping from cart",""
