"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","793","User cannot log in with empty password","","Sun May 03 08:00:46 UTC 2026","passed","Sun May 03 08:00:46 UTC 2026","","Login functionality","User cannot log in with empty password",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1107","Multiple products appear in cart","","Sun May 03 08:00:23 UTC 2026","passed","Sun May 03 08:00:24 UTC 2026","","Cart functionality","Multiple products appear in cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","749","User cannot log in with empty username","","Sun May 03 08:00:45 UTC 2026","passed","Sun May 03 08:00:46 UTC 2026","","Login functionality","User cannot log in with empty username",""
"","242","Retrieve second page of users successfully","","Sun May 03 08:00:16 UTC 2026","passed","Sun May 03 08:00:16 UTC 2026","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","754","Error message is displayed when both fields are empty","","Sun May 03 08:00:53 UTC 2026","passed","Sun May 03 08:00:54 UTC 2026","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","970","Cart displays checkout button","","Sun May 03 08:00:25 UTC 2026","passed","Sun May 03 08:00:26 UTC 2026","","Cart functionality","Cart displays checkout button",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2594","User can navigate to the cart","","Sun May 03 08:00:19 UTC 2026","passed","Sun May 03 08:00:22 UTC 2026","","Cart functionality","User can navigate to the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1036","User can log in after correcting invalid credentials","","Sun May 03 08:00:54 UTC 2026","passed","Sun May 03 08:00:55 UTC 2026","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1127","Checkout shows error when postal code is missing","","Sun May 03 08:00:32 UTC 2026","passed","Sun May 03 08:00:33 UTC 2026","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","949","Products can be sorted alphabetically descending","","Sun May 03 08:00:37 UTC 2026","passed","Sun May 03 08:00:38 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically descending",""
"","358","Create a user with different attributes","","Sun May 03 08:00:17 UTC 2026","passed","Sun May 03 08:00:18 UTC 2026","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","912","Standard user can log in successfully","","Sun May 03 08:00:42 UTC 2026","passed","Sun May 03 08:00:43 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1038","Checkout page is displayed after proceeding from cart","","Sun May 03 08:00:27 UTC 2026","passed","Sun May 03 08:00:28 UTC 2026","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"","226","Update an existing user successfully","","Sun May 03 08:00:18 UTC 2026","passed","Sun May 03 08:00:18 UTC 2026","","ReqRes API — Users and Authentication","Update an existing user successfully",""
