"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","221","Request a user that does not exist returns 404","","2026-09-20","passed","2026-09-20","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"","144","Successful registration returns an ID and token","","2026-09-20","passed","2026-09-20","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"","3783","Retrieve first page of users successfully","","2026-09-20","passed","2026-09-20","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1028","Multiple products appear in cart","","2026-09-20","passed","2026-09-20","","Cart functionality","Multiple products appear in cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1206","User can complete a full checkout","","2026-09-20","passed","2026-09-20","","Checkout functionality","User can complete a full checkout",""
"","246","Create a user with different attributes","","2026-09-20","passed","2026-09-20","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","793","Locked out user cannot log in","","2026-09-20","passed","2026-09-20","","Login functionality","Locked out user cannot log in",""
"","259","Retrieve second page of users successfully","","2026-09-20","passed","2026-09-20","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"","156","Successful login returns a token","","2026-09-20","passed","2026-09-20","","ReqRes API — Users and Authentication","Successful login returns a token",""
"","278","Retrieve a single user by ID successfully","","2026-09-20","passed","2026-09-20","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1092","Checkout shows error when first name is missing","","2026-09-20","passed","2026-09-20","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","843","Standard user lands on inventory page after login","","2026-09-20","passed","2026-09-20","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1069","Checkout shows error when last name is missing","","2026-09-20","passed","2026-09-20","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1178","User can navigate back to products after completing order","","2026-09-20","passed","2026-09-20","","Checkout functionality","User can navigate back to products after completing order",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1083","Checkout shows error when postal code is missing","","2026-09-20","passed","2026-09-20","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","982","Checkout page is displayed after proceeding from cart","","2026-09-20","passed","2026-09-20","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","849","Products can be sorted alphabetically descending","","2026-09-20","passed","2026-09-20","","Inventory page functionality","Products can be sorted alphabetically descending",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","871","Products can be sorted alphabetically ascending","","2026-09-20","passed","2026-09-20","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","938","Cart displays checkout button","","2026-09-20","passed","2026-09-20","","Cart functionality","Cart displays checkout button",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5870","Performance glitch user can log in successfully","","2026-09-20","passed","2026-09-20","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","910","Adding a product updates the cart badge","","2026-09-20","passed","2026-09-20","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1020","User can continue shopping from cart","","2026-09-20","passed","2026-09-20","","Cart functionality","User can continue shopping from cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","991","Added product appears in cart","","2026-09-20","passed","2026-09-20","","Cart functionality","Added product appears in cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1107","Overview page displays correct order summary","","2026-09-20","passed","2026-09-20","","Checkout functionality","Overview page displays correct order summary",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","816","Inventory page displays correct number of products","","2026-09-20","passed","2026-09-20","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2475","User can navigate to the cart","","2026-09-20","passed","2026-09-20","","Cart functionality","User can navigate to the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","823","Problem user can log in successfully","","2026-09-20","passed","2026-09-20","","Login functionality","Problem user can log in successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","906","Products can be sorted by price low to high","","2026-09-20","passed","2026-09-20","","Inventory page functionality","Products can be sorted by price low to high",""
"","177","Update an existing user successfully","","2026-09-20","passed","2026-09-20","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","846","Standard user can log in successfully","","2026-09-20","passed","2026-09-20","","Login functionality","Standard user can log in successfully",""
"","209","Delete a user successfully","","2026-09-20","passed","2026-09-20","","ReqRes API — Users and Authentication","Delete a user successfully",""
"","282","Create a new user successfully","","2026-09-20","passed","2026-09-20","","ReqRes API — Users and Authentication","Create a new user successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","978","User can log in after correcting invalid credentials","","2026-09-20","passed","2026-09-20","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1007","Adding multiple products updates the cart badge count","","2026-09-20","passed","2026-09-20","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","715","Error message is displayed when both fields are empty","","2026-09-20","passed","2026-09-20","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1013","User can remove a product from the cart","","2026-09-20","passed","2026-09-20","","Cart functionality","User can remove a product from the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","759","User cannot log in with empty password","","2026-09-20","passed","2026-09-20","","Login functionality","User cannot log in with empty password",""
"","135","Login without password returns 400 with error message","","2026-09-20","passed","2026-09-20","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","888","Products can be sorted by price high to low","","2026-09-20","passed","2026-09-20","","Inventory page functionality","Products can be sorted by price high to low",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","706","User cannot log in with empty username","","2026-09-20","passed","2026-09-20","","Login functionality","User cannot log in with empty username",""
