"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","916","Products can be sorted by price low to high","","2026-06-22","passed","2026-06-22","","Inventory page functionality","Products can be sorted by price low to high",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5863","Performance glitch user can log in successfully","","2026-06-22","passed","2026-06-22","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1033","Multiple products appear in cart","","2026-06-22","passed","2026-06-22","","Cart functionality","Multiple products appear in cart",""
"","229","Request a user that does not exist returns 404","","2026-06-22","passed","2026-06-22","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1031","User can continue shopping from cart","","2026-06-22","passed","2026-06-22","","Cart functionality","User can continue shopping from cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1126","Checkout shows error when postal code is missing","","2026-06-22","passed","2026-06-22","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1111","Checkout shows error when last name is missing","","2026-06-22","passed","2026-06-22","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","933","Products can be sorted by price high to low","","2026-06-22","passed","2026-06-22","","Inventory page functionality","Products can be sorted by price high to low",""
"","3799","Retrieve first page of users successfully","","2026-06-22","passed","2026-06-22","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","932","Products can be sorted alphabetically ascending","","2026-06-22","passed","2026-06-22","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","992","Adding multiple products updates the cart badge count","","2026-06-22","passed","2026-06-22","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1038","User can log in after correcting invalid credentials","","2026-06-22","passed","2026-06-22","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","936","Adding a product updates the cart badge","","2026-06-22","passed","2026-06-22","","Inventory page functionality","Adding a product updates the cart badge",""
"","142","Login without password returns 400 with error message","","2026-06-22","passed","2026-06-22","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","992","Added product appears in cart","","2026-06-22","passed","2026-06-22","","Cart functionality","Added product appears in cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1000","Cart displays checkout button","","2026-06-22","passed","2026-06-22","","Cart functionality","Cart displays checkout button",""
"","292","Retrieve a single user by ID successfully","","2026-06-22","passed","2026-06-22","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"","148","Successful registration returns an ID and token","","2026-06-22","passed","2026-06-22","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"","290","Create a new user successfully","","2026-06-22","passed","2026-06-22","","ReqRes API — Users and Authentication","Create a new user successfully",""
"","225","Successful login returns a token","","2026-06-22","passed","2026-06-22","","ReqRes API — Users and Authentication","Successful login returns a token",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","774","User cannot log in with empty username","","2026-06-22","passed","2026-06-22","","Login functionality","User cannot log in with empty username",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","893","Standard user lands on inventory page after login","","2026-06-22","passed","2026-06-22","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1207","User can complete a full checkout","","2026-06-22","passed","2026-06-22","","Checkout functionality","User can complete a full checkout",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","866","Inventory page displays correct number of products","","2026-06-22","passed","2026-06-22","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","903","Standard user can log in successfully","","2026-06-22","passed","2026-06-22","","Login functionality","Standard user can log in successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1124","Overview page displays correct order summary","","2026-06-22","passed","2026-06-22","","Checkout functionality","Overview page displays correct order summary",""
"","259","Create a user with different attributes","","2026-06-22","passed","2026-06-22","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","741","Error message is displayed when both fields are empty","","2026-06-22","passed","2026-06-22","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1021","Checkout page is displayed after proceeding from cart","","2026-06-22","passed","2026-06-22","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
