"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","414","Retrieve second page of users successfully","","Wed May 27 09:41:45 UTC 2026","passed","Wed May 27 09:41:45 UTC 2026","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"","254","Update an existing user successfully","","Wed May 27 09:41:47 UTC 2026","passed","Wed May 27 09:41:47 UTC 2026","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1067","Added product appears in cart","","Wed May 27 09:41:52 UTC 2026","passed","Wed May 27 09:41:53 UTC 2026","","Cart functionality","Added product appears in cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1072","User can continue shopping from cart","","Wed May 27 09:41:56 UTC 2026","passed","Wed May 27 09:41:57 UTC 2026","","Cart functionality","User can continue shopping from cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","815","User cannot log in with empty username","","Wed May 27 09:42:15 UTC 2026","passed","Wed May 27 09:42:16 UTC 2026","","Login functionality","User cannot log in with empty username",""
"","219","Delete a user successfully","","Wed May 27 09:41:47 UTC 2026","passed","Wed May 27 09:41:47 UTC 2026","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","832","User cannot log in with empty password","","Wed May 27 09:42:16 UTC 2026","passed","Wed May 27 09:42:17 UTC 2026","","Login functionality","User cannot log in with empty password",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","922","Problem user can log in successfully","","Wed May 27 09:42:17 UTC 2026","passed","Wed May 27 09:42:18 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1180","Checkout shows error when last name is missing","","Wed May 27 09:42:00 UTC 2026","passed","Wed May 27 09:42:02 UTC 2026","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1068","Checkout page is displayed after proceeding from cart","","Wed May 27 09:41:57 UTC 2026","passed","Wed May 27 09:41:58 UTC 2026","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","981","Products can be sorted by price low to high","","Wed May 27 09:42:08 UTC 2026","passed","Wed May 27 09:42:09 UTC 2026","","Inventory page functionality","Products can be sorted by price low to high",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1098","Products can be sorted alphabetically ascending","","Wed May 27 09:42:06 UTC 2026","passed","Wed May 27 09:42:07 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","873","Inventory page displays correct number of products","","Wed May 27 09:42:05 UTC 2026","passed","Wed May 27 09:42:06 UTC 2026","","Inventory page functionality","Inventory page displays correct number of products",""
