"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","131","Login without password returns 400 with error message","","2026-08-04","passed","2026-08-04","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"","2525","Retrieve first page of users successfully","","2026-08-04","passed","2026-08-04","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1070","User can complete a full checkout","","2026-08-04","passed","2026-08-04","","Checkout functionality","User can complete a full checkout",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","688","Products can be sorted alphabetically descending","","2026-08-04","passed","2026-08-04","","Inventory page functionality","Products can be sorted alphabetically descending",""
"","180","Create a new user successfully","","2026-08-04","passed","2026-08-04","","ReqRes API — Users and Authentication","Create a new user successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","735","Adding multiple products updates the cart badge count","","2026-08-04","passed","2026-08-04","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5646","Performance glitch user can log in successfully","","2026-08-04","passed","2026-08-04","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","889","Checkout shows error when first name is missing","","2026-08-04","passed","2026-08-04","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1151","User can navigate back to products after completing order","","2026-08-04","passed","2026-08-04","","Checkout functionality","User can navigate back to products after completing order",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","672","Products can be sorted alphabetically ascending","","2026-08-04","passed","2026-08-04","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","846","Checkout shows error when last name is missing","","2026-08-04","passed","2026-08-04","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","620","Inventory page displays correct number of products","","2026-08-04","passed","2026-08-04","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","614","Problem user can log in successfully","","2026-08-04","passed","2026-08-04","","Login functionality","Problem user can log in successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","940","Overview page displays correct order summary","","2026-08-04","passed","2026-08-04","","Checkout functionality","Overview page displays correct order summary",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","852","Checkout shows error when postal code is missing","","2026-08-04","passed","2026-08-04","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","883","User can log in after correcting invalid credentials","","2026-08-04","passed","2026-08-04","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1110","Cart displays checkout button","","2026-08-04","passed","2026-08-04","","Cart functionality","Cart displays checkout button",""
"","156","Update an existing user successfully","","2026-08-04","passed","2026-08-04","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","649","Adding a product updates the cart badge","","2026-08-04","passed","2026-08-04","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","568","Locked out user cannot log in","","2026-08-04","passed","2026-08-04","","Login functionality","Locked out user cannot log in",""
"","273","Retrieve a single user by ID successfully","","2026-08-04","passed","2026-08-04","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1466","User can continue shopping from cart","","2026-08-04","passed","2026-08-04","","Cart functionality","User can continue shopping from cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","694","Products can be sorted by price high to low","","2026-08-04","passed","2026-08-04","","Inventory page functionality","Products can be sorted by price high to low",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","634","Standard user lands on inventory page after login","","2026-08-04","passed","2026-08-04","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1207","User can remove a product from the cart","","2026-08-04","passed","2026-08-04","","Cart functionality","User can remove a product from the cart",""
"","250","Retrieve second page of users successfully","","2026-08-04","passed","2026-08-04","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","630","Standard user can log in successfully","","2026-08-04","passed","2026-08-04","","Login functionality","Standard user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","628","User cannot log in with empty username","","2026-08-04","passed","2026-08-04","","Login functionality","User cannot log in with empty username",""
"","125","Delete a user successfully","","2026-08-04","passed","2026-08-04","","ReqRes API — Users and Authentication","Delete a user successfully",""
"","225","Request a user that does not exist returns 404","","2026-08-04","passed","2026-08-04","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","780","Added product appears in cart","","2026-08-04","passed","2026-08-04","","Cart functionality","Added product appears in cart",""
