"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5905","Performance glitch user can log in successfully","","2026-06-10","passed","2026-06-10","","Login functionality","Performance glitch user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","814","Locked out user cannot log in","","2026-06-10","passed","2026-06-10","","Login functionality","Locked out user cannot log in",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","925","Products can be sorted by price high to low","","2026-06-10","passed","2026-06-10","","Inventory page functionality","Products can be sorted by price high to low",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1126","Overview page displays correct order summary","","2026-06-10","passed","2026-06-10","","Checkout functionality","Overview page displays correct order summary",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1040","User can continue shopping from cart","","2026-06-10","passed","2026-06-10","","Cart functionality","User can continue shopping from cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","970","Cart displays checkout button","","2026-06-10","passed","2026-06-10","","Cart functionality","Cart displays checkout button",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1123","Checkout shows error when last name is missing","","2026-06-10","passed","2026-06-10","","Checkout functionality","Checkout shows error when last name is missing",""
"","204","Update an existing user successfully","","2026-06-10","passed","2026-06-10","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1050","Multiple products appear in cart","","2026-06-10","passed","2026-06-10","","Cart functionality","Multiple products appear in cart",""
"","212","Request a user that does not exist returns 404","","2026-06-10","passed","2026-06-10","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1251","User can navigate back to products after completing order","","2026-06-10","passed","2026-06-10","","Checkout functionality","User can navigate back to products after completing order",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1007","Added product appears in cart","","2026-06-10","passed","2026-06-10","","Cart functionality","Added product appears in cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","753","User cannot log in with empty username","","2026-06-10","passed","2026-06-10","","Login functionality","User cannot log in with empty username",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","889","Standard user lands on inventory page after login","","2026-06-10","passed","2026-06-10","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1064","Checkout shows error when first name is missing","","2026-06-10","passed","2026-06-10","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","881","Problem user can log in successfully","","2026-06-10","passed","2026-06-10","","Login functionality","Problem user can log in successfully",""
"","141","Delete a user successfully","","2026-06-10","passed","2026-06-10","","ReqRes API — Users and Authentication","Delete a user successfully",""
"","259","Create a new user successfully","","2026-06-10","passed","2026-06-10","","ReqRes API — Users and Authentication","Create a new user successfully",""
"","3381","Retrieve first page of users successfully","","2026-06-10","passed","2026-06-10","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","921","Products can be sorted alphabetically descending","","2026-06-10","passed","2026-06-10","","Inventory page functionality","Products can be sorted alphabetically descending",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1020","Checkout page is displayed after proceeding from cart","","2026-06-10","passed","2026-06-10","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","794","User cannot log in with empty password","","2026-06-10","passed","2026-06-10","","Login functionality","User cannot log in with empty password",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2461","User can navigate to the cart","","2026-06-10","passed","2026-06-10","","Cart functionality","User can navigate to the cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","950","Products can be sorted by price low to high","","2026-06-10","passed","2026-06-10","","Inventory page functionality","Products can be sorted by price low to high",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","883","Standard user can log in successfully","","2026-06-10","passed","2026-06-10","","Login functionality","Standard user can log in successfully",""
"","220","Login without password returns 400 with error message","","2026-06-10","passed","2026-06-10","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"","242","Create a user with different attributes","","2026-06-10","passed","2026-06-10","","ReqRes API — Users and Authentication","Create a user with different attributes",""
