"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","813","Problem user can log in successfully","","Mon May 18 09:59:46 UTC 2026","passed","Mon May 18 09:59:47 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","742","User cannot log in with empty password","","Mon May 18 09:59:46 UTC 2026","passed","Mon May 18 09:59:46 UTC 2026","","Login functionality","User cannot log in with empty password",""
"","190","Retrieve second page of users successfully","","Mon May 18 09:59:20 UTC 2026","passed","Mon May 18 09:59:20 UTC 2026","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","761","Locked out user cannot log in","","Mon May 18 09:59:44 UTC 2026","passed","Mon May 18 09:59:45 UTC 2026","","Login functionality","Locked out user cannot log in",""
"","176","Update an existing user successfully","","Mon May 18 09:59:21 UTC 2026","passed","Mon May 18 09:59:21 UTC 2026","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"","233","Create a user with different attributes","","Mon May 18 09:59:20 UTC 2026","passed","Mon May 18 09:59:21 UTC 2026","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","687","Error message is displayed when both fields are empty","","Mon May 18 09:59:53 UTC 2026","passed","Mon May 18 09:59:54 UTC 2026","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1122","User can complete a full checkout","","Mon May 18 09:59:30 UTC 2026","passed","Mon May 18 09:59:31 UTC 2026","","Checkout functionality","User can complete a full checkout",""
"","214","Request a user that does not exist returns 404","","Mon May 18 09:59:20 UTC 2026","passed","Mon May 18 09:59:20 UTC 2026","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","703","User cannot log in with empty username","","Mon May 18 09:59:45 UTC 2026","passed","Mon May 18 09:59:46 UTC 2026","","Login functionality","User cannot log in with empty username",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","983","Multiple products appear in cart","","Mon May 18 09:59:25 UTC 2026","passed","Mon May 18 09:59:26 UTC 2026","","Cart functionality","Multiple products appear in cart",""
