"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1132","Checkout shows error when first name is missing","","Sat Apr 18 00:09:54 UTC 2026","passed","Sat Apr 18 00:09:56 UTC 2026","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1102","Multiple products appear in cart","","Sat Apr 18 00:09:48 UTC 2026","passed","Sat Apr 18 00:09:49 UTC 2026","","Cart functionality","Multiple products appear in cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","968","Products can be sorted alphabetically descending","","Sat Apr 18 00:10:02 UTC 2026","passed","Sat Apr 18 00:10:03 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically descending",""
"","370","Successful login returns a token","","Sat Apr 18 00:09:42 UTC 2026","passed","Sat Apr 18 00:09:42 UTC 2026","","ReqRes API — Users and Authentication","Successful login returns a token",""
"","382","Create a user with different attributes","","Sat Apr 18 00:09:41 UTC 2026","passed","Sat Apr 18 00:09:41 UTC 2026","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1181","Checkout shows error when postal code is missing","","Sat Apr 18 00:09:57 UTC 2026","passed","Sat Apr 18 00:09:58 UTC 2026","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","3868","User can navigate to the cart","","Sat Apr 18 00:09:43 UTC 2026","passed","Sat Apr 18 00:09:47 UTC 2026","","Cart functionality","User can navigate to the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5928","Performance glitch user can log in successfully","","Sat Apr 18 00:10:13 UTC 2026","passed","Sat Apr 18 00:10:19 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1071","Checkout page is displayed after proceeding from cart","","Sat Apr 18 00:09:52 UTC 2026","passed","Sat Apr 18 00:09:53 UTC 2026","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","961","Standard user lands on inventory page after login","","Sat Apr 18 00:10:08 UTC 2026","passed","Sat Apr 18 00:10:09 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
