"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1002","Standard user lands on inventory page after login","","Mon May 11 09:37:05 UTC 2026","passed","Mon May 11 09:37:06 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1231","Checkout shows error when last name is missing","","Mon May 11 09:36:51 UTC 2026","passed","Mon May 11 09:36:52 UTC 2026","","Checkout functionality","Checkout shows error when last name is missing",""
"","324","Successful registration returns an ID and token","","Mon May 11 09:36:39 UTC 2026","passed","Mon May 11 09:36:39 UTC 2026","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","902","Locked out user cannot log in","","Mon May 11 09:37:06 UTC 2026","passed","Mon May 11 09:37:06 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1036","Products can be sorted by price high to low","","Mon May 11 09:37:00 UTC 2026","passed","Mon May 11 09:37:01 UTC 2026","","Inventory page functionality","Products can be sorted by price high to low",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1352","User can complete a full checkout","","Mon May 11 09:36:49 UTC 2026","passed","Mon May 11 09:36:50 UTC 2026","","Checkout functionality","User can complete a full checkout",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1119","Checkout page is displayed after proceeding from cart","","Mon May 11 09:36:48 UTC 2026","passed","Mon May 11 09:36:49 UTC 2026","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1245","Checkout shows error when postal code is missing","","Mon May 11 09:36:52 UTC 2026","passed","Mon May 11 09:36:54 UTC 2026","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1032","Adding a product updates the cart badge","","Mon May 11 09:37:01 UTC 2026","passed","Mon May 11 09:37:02 UTC 2026","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1238","Overview page displays correct order summary","","Mon May 11 09:36:54 UTC 2026","passed","Mon May 11 09:36:55 UTC 2026","","Checkout functionality","Overview page displays correct order summary",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","863","User cannot log in with empty username","","Mon May 11 09:37:06 UTC 2026","passed","Mon May 11 09:37:07 UTC 2026","","Login functionality","User cannot log in with empty username",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","961","Problem user can log in successfully","","Mon May 11 09:37:08 UTC 2026","passed","Mon May 11 09:37:09 UTC 2026","","Login functionality","Problem user can log in successfully",""
