"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1209","Checkout shows error when first name is missing","","2026-07-03","passed","2026-07-03","","Checkout functionality","Checkout shows error when first name is missing",""
"","326","Delete a user successfully","","2026-07-03","passed","2026-07-03","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1188","Multiple products appear in cart","","2026-07-03","passed","2026-07-03","","Cart functionality","Multiple products appear in cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","3654","User can navigate to the cart","","2026-07-03","passed","2026-07-03","","Cart functionality","User can navigate to the cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1094","Cart displays checkout button","","2026-07-03","passed","2026-07-03","","Cart functionality","Cart displays checkout button",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1154","Added product appears in cart","","2026-07-03","passed","2026-07-03","","Cart functionality","Added product appears in cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","892","Error message is displayed when both fields are empty","","2026-07-03","passed","2026-07-03","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1062","Products can be sorted alphabetically descending","","2026-07-03","passed","2026-07-03","","Inventory page functionality","Products can be sorted alphabetically descending",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","935","Locked out user cannot log in","","2026-07-03","passed","2026-07-03","","Login functionality","Locked out user cannot log in",""
"","232","Successful login returns a token","","2026-07-03","passed","2026-07-03","","ReqRes API — Users and Authentication","Successful login returns a token",""
"","340","Successful registration returns an ID and token","","2026-07-03","passed","2026-07-03","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","999","Standard user can log in successfully","","2026-07-03","passed","2026-07-03","","Login functionality","Standard user can log in successfully",""
"","331","Login without password returns 400 with error message","","2026-07-03","passed","2026-07-03","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"","390","Create a new user successfully","","2026-07-03","passed","2026-07-03","","ReqRes API — Users and Authentication","Create a new user successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1165","User can continue shopping from cart","","2026-07-03","passed","2026-07-03","","Cart functionality","User can continue shopping from cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1062","Adding a product updates the cart badge","","2026-07-03","passed","2026-07-03","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1046","Products can be sorted by price high to low","","2026-07-03","passed","2026-07-03","","Inventory page functionality","Products can be sorted by price high to low",""
