"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","954","Added product appears in cart","","2026-06-12","passed","2026-06-12","","Cart functionality","Added product appears in cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","892","Products can be sorted alphabetically descending","","2026-06-12","passed","2026-06-12","","Inventory page functionality","Products can be sorted alphabetically descending",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","907","Adding multiple products updates the cart badge count","","2026-06-12","passed","2026-06-12","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"","189","Retrieve a single user by ID successfully","","2026-06-12","passed","2026-06-12","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","954","Checkout page is displayed after proceeding from cart","","2026-06-12","passed","2026-06-12","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"","257","Retrieve second page of users successfully","","2026-06-12","passed","2026-06-12","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","863","Inventory page displays correct number of products","","2026-06-12","passed","2026-06-12","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","838","Standard user can log in successfully","","2026-06-12","passed","2026-06-12","","Login functionality","Standard user can log in successfully",""
"","209","Successful registration returns an ID and token","","2026-06-12","passed","2026-06-12","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"","143","Delete a user successfully","","2026-06-12","passed","2026-06-12","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5843","Performance glitch user can log in successfully","","2026-06-12","passed","2026-06-12","","Login functionality","Performance glitch user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","831","Standard user lands on inventory page after login","","2026-06-12","passed","2026-06-12","","Login functionality","Standard user lands on inventory page after login",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1083","User can log in after correcting invalid credentials","","2026-06-12","passed","2026-06-12","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2393","User can navigate to the cart","","2026-06-12","passed","2026-06-12","","Cart functionality","User can navigate to the cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1023","Checkout shows error when first name is missing","","2026-06-12","passed","2026-06-12","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","873","Products can be sorted by price low to high","","2026-06-12","passed","2026-06-12","","Inventory page functionality","Products can be sorted by price low to high",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","956","Cart displays checkout button","","2026-06-12","passed","2026-06-12","","Cart functionality","Cart displays checkout button",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","965","User can continue shopping from cart","","2026-06-12","passed","2026-06-12","","Cart functionality","User can continue shopping from cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","896","Products can be sorted alphabetically ascending","","2026-06-12","passed","2026-06-12","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"","210","Request a user that does not exist returns 404","","2026-06-12","passed","2026-06-12","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1008","Multiple products appear in cart","","2026-06-12","passed","2026-06-12","","Cart functionality","Multiple products appear in cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","763","User cannot log in with empty password","","2026-06-12","passed","2026-06-12","","Login functionality","User cannot log in with empty password",""
"","163","Update an existing user successfully","","2026-06-12","passed","2026-06-12","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"","135","Successful login returns a token","","2026-06-12","passed","2026-06-12","","ReqRes API — Users and Authentication","Successful login returns a token",""
"","232","Create a user with different attributes","","2026-06-12","passed","2026-06-12","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","861","Adding a product updates the cart badge","","2026-06-12","passed","2026-06-12","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1060","Checkout shows error when postal code is missing","","2026-06-12","passed","2026-06-12","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","768","Locked out user cannot log in","","2026-06-12","passed","2026-06-12","","Login functionality","Locked out user cannot log in",""
