"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","244","Request a user that does not exist returns 404","","2026-06-27","passed","2026-06-27","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"","187","Update an existing user successfully","","2026-06-27","passed","2026-06-27","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"","301","Create a new user successfully","","2026-06-27","passed","2026-06-27","","ReqRes API — Users and Authentication","Create a new user successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2634","User can navigate to the cart","","2026-06-27","passed","2026-06-27","","Cart functionality","User can navigate to the cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1010","User can remove a product from the cart","","2026-06-27","passed","2026-06-27","","Cart functionality","User can remove a product from the cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","970","Checkout page is displayed after proceeding from cart","","2026-06-27","passed","2026-06-27","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"","284","Retrieve second page of users successfully","","2026-06-27","passed","2026-06-27","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1098","Overview page displays correct order summary","","2026-06-27","passed","2026-06-27","","Checkout functionality","Overview page displays correct order summary",""
"","227","Successful login returns a token","","2026-06-27","passed","2026-06-27","","ReqRes API — Users and Authentication","Successful login returns a token",""
"","159","Successful registration returns an ID and token","","2026-06-27","passed","2026-06-27","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1061","Checkout shows error when last name is missing","","2026-06-27","passed","2026-06-27","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","910","Products can be sorted by price low to high","","2026-06-27","passed","2026-06-27","","Inventory page functionality","Products can be sorted by price low to high",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1057","Checkout shows error when first name is missing","","2026-06-27","passed","2026-06-27","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","913","Adding a product updates the cart badge","","2026-06-27","passed","2026-06-27","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","828","Standard user can log in successfully","","2026-06-27","passed","2026-06-27","","Login functionality","Standard user can log in successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","829","Inventory page displays correct number of products","","2026-06-27","passed","2026-06-27","","Inventory page functionality","Inventory page displays correct number of products",""
"","245","Login without password returns 400 with error message","","2026-06-27","passed","2026-06-27","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","900","Products can be sorted by price high to low","","2026-06-27","passed","2026-06-27","","Inventory page functionality","Products can be sorted by price high to low",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1055","User can continue shopping from cart","","2026-06-27","passed","2026-06-27","","Cart functionality","User can continue shopping from cart",""
"","286","Create a user with different attributes","","2026-06-27","passed","2026-06-27","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","772","Error message is displayed when both fields are empty","","2026-06-27","passed","2026-06-27","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","881","Products can be sorted alphabetically descending","","2026-06-27","passed","2026-06-27","","Inventory page functionality","Products can be sorted alphabetically descending",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1117","User can log in after correcting invalid credentials","","2026-06-27","passed","2026-06-27","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","892","Products can be sorted alphabetically ascending","","2026-06-27","passed","2026-06-27","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","765","User cannot log in with empty password","","2026-06-27","passed","2026-06-27","","Login functionality","User cannot log in with empty password",""
"","3402","Retrieve first page of users successfully","","2026-06-27","passed","2026-06-27","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1172","User can complete a full checkout","","2026-06-27","passed","2026-06-27","","Checkout functionality","User can complete a full checkout",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5844","Performance glitch user can log in successfully","","2026-06-27","passed","2026-06-27","","Login functionality","Performance glitch user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","854","Standard user lands on inventory page after login","","2026-06-27","passed","2026-06-27","","Login functionality","Standard user lands on inventory page after login",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","761","Locked out user cannot log in","","2026-06-27","passed","2026-06-27","","Login functionality","Locked out user cannot log in",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","814","Problem user can log in successfully","","2026-06-27","passed","2026-06-27","","Login functionality","Problem user can log in successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","959","Adding multiple products updates the cart badge count","","2026-06-27","passed","2026-06-27","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"","236","Delete a user successfully","","2026-06-27","passed","2026-06-27","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","914","Cart displays checkout button","","2026-06-27","passed","2026-06-27","","Cart functionality","Cart displays checkout button",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1198","User can navigate back to products after completing order","","2026-06-27","passed","2026-06-27","","Checkout functionality","User can navigate back to products after completing order",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","976","Added product appears in cart","","2026-06-27","passed","2026-06-27","","Cart functionality","Added product appears in cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","983","Multiple products appear in cart","","2026-06-27","passed","2026-06-27","","Cart functionality","Multiple products appear in cart",""
"","294","Retrieve a single user by ID successfully","","2026-06-27","passed","2026-06-27","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1084","Checkout shows error when postal code is missing","","2026-06-27","passed","2026-06-27","","Checkout functionality","Checkout shows error when postal code is missing",""
