"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","971","Adding multiple products updates the cart badge count","","2026-07-15","passed","2026-07-15","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","725","User cannot log in with empty username","","2026-07-15","passed","2026-07-15","","Login functionality","User cannot log in with empty username",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","918","Adding a product updates the cart badge","","2026-07-15","passed","2026-07-15","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","891","Standard user lands on inventory page after login","","2026-07-15","passed","2026-07-15","","Login functionality","Standard user lands on inventory page after login",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1006","User can log in after correcting invalid credentials","","2026-07-15","passed","2026-07-15","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","984","Cart displays checkout button","","2026-07-15","passed","2026-07-15","","Cart functionality","Cart displays checkout button",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","882","Products can be sorted alphabetically ascending","","2026-07-15","passed","2026-07-15","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","986","User can remove a product from the cart","","2026-07-15","passed","2026-07-15","","Cart functionality","User can remove a product from the cart",""
"","206","Successful login returns a token","","2026-07-15","passed","2026-07-15","","ReqRes API — Users and Authentication","Successful login returns a token",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1006","User can continue shopping from cart","","2026-07-15","passed","2026-07-15","","Cart functionality","User can continue shopping from cart",""
"","197","Successful registration returns an ID and token","","2026-07-15","passed","2026-07-15","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"","204","Update an existing user successfully","","2026-07-15","passed","2026-07-15","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","872","Problem user can log in successfully","","2026-07-15","passed","2026-07-15","","Login functionality","Problem user can log in successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1010","Checkout page is displayed after proceeding from cart","","2026-07-15","passed","2026-07-15","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"","167","Login without password returns 400 with error message","","2026-07-15","passed","2026-07-15","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5881","Performance glitch user can log in successfully","","2026-07-15","passed","2026-07-15","","Login functionality","Performance glitch user can log in successfully",""
"","170","Delete a user successfully","","2026-07-15","passed","2026-07-15","","ReqRes API — Users and Authentication","Delete a user successfully",""
"","337","Retrieve second page of users successfully","","2026-07-15","passed","2026-07-15","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1058","Overview page displays correct order summary","","2026-07-15","passed","2026-07-15","","Checkout functionality","Overview page displays correct order summary",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","819","Inventory page displays correct number of products","","2026-07-15","passed","2026-07-15","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1059","Checkout shows error when first name is missing","","2026-07-15","passed","2026-07-15","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2527","User can navigate to the cart","","2026-07-15","passed","2026-07-15","","Cart functionality","User can navigate to the cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1000","Added product appears in cart","","2026-07-15","passed","2026-07-15","","Cart functionality","Added product appears in cart",""
"","280","Request a user that does not exist returns 404","","2026-07-15","passed","2026-07-15","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","891","Products can be sorted by price low to high","","2026-07-15","passed","2026-07-15","","Inventory page functionality","Products can be sorted by price low to high",""
"","3492","Retrieve first page of users successfully","","2026-07-15","passed","2026-07-15","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"","352","Create a new user successfully","","2026-07-15","passed","2026-07-15","","ReqRes API — Users and Authentication","Create a new user successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","784","Error message is displayed when both fields are empty","","2026-07-15","passed","2026-07-15","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1208","User can navigate back to products after completing order","","2026-07-15","passed","2026-07-15","","Checkout functionality","User can navigate back to products after completing order",""
