"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1048","Checkout shows error when postal code is missing","","Wed May 13 08:42:25 UTC 2026","passed","Wed May 13 08:42:27 UTC 2026","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1062","Checkout shows error when last name is missing","","Wed May 13 08:42:24 UTC 2026","passed","Wed May 13 08:42:25 UTC 2026","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1173","User can complete a full checkout","","Wed May 13 08:42:22 UTC 2026","passed","Wed May 13 08:42:23 UTC 2026","","Checkout functionality","User can complete a full checkout",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","780","Inventory page displays correct number of products","","Wed May 13 08:42:29 UTC 2026","passed","Wed May 13 08:42:30 UTC 2026","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","719","User cannot log in with empty password","","Wed May 13 08:42:38 UTC 2026","passed","Wed May 13 08:42:39 UTC 2026","","Login functionality","User cannot log in with empty password",""
"","243","Create a user with different attributes","","Wed May 13 08:42:12 UTC 2026","passed","Wed May 13 08:42:12 UTC 2026","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","931","Cart displays checkout button","","Wed May 13 08:42:19 UTC 2026","passed","Wed May 13 08:42:20 UTC 2026","","Cart functionality","Cart displays checkout button",""
"","275","Retrieve second page of users successfully","","Wed May 13 08:42:11 UTC 2026","passed","Wed May 13 08:42:11 UTC 2026","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","872","Products can be sorted alphabetically ascending","","Wed May 13 08:42:30 UTC 2026","passed","Wed May 13 08:42:30 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"","280","Retrieve a single user by ID successfully","","Wed May 13 08:42:11 UTC 2026","passed","Wed May 13 08:42:11 UTC 2026","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1088","Overview page displays correct order summary","","Wed May 13 08:42:27 UTC 2026","passed","Wed May 13 08:42:28 UTC 2026","","Checkout functionality","Overview page displays correct order summary",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1690","Added product appears in cart","","Wed May 13 08:42:16 UTC 2026","passed","Wed May 13 08:42:17 UTC 2026","","Cart functionality","Added product appears in cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","848","Products can be sorted alphabetically descending","","Wed May 13 08:42:30 UTC 2026","passed","Wed May 13 08:42:31 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically descending",""
"","3706","Retrieve first page of users successfully","","Wed May 13 08:42:07 UTC 2026","passed","Wed May 13 08:42:11 UTC 2026","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"","150","Successful registration returns an ID and token","","Wed May 13 08:42:13 UTC 2026","passed","Wed May 13 08:42:13 UTC 2026","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
