"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","333","Successful login returns a token","","2026-07-16","passed","2026-07-16","","ReqRes API — Users and Authentication","Successful login returns a token",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1227","User can complete a full checkout","","2026-07-16","passed","2026-07-16","","Checkout functionality","User can complete a full checkout",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1037","Checkout shows error when postal code is missing","","2026-07-16","passed","2026-07-16","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","972","User can remove a product from the cart","","2026-07-16","passed","2026-07-16","","Cart functionality","User can remove a product from the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","750","Locked out user cannot log in","","2026-07-16","passed","2026-07-16","","Login functionality","Locked out user cannot log in",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","773","Inventory page displays correct number of products","","2026-07-16","passed","2026-07-16","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","722","User cannot log in with empty username","","2026-07-16","passed","2026-07-16","","Login functionality","User cannot log in with empty username",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2768","User can navigate to the cart","","2026-07-16","passed","2026-07-16","","Cart functionality","User can navigate to the cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1022","Checkout shows error when first name is missing","","2026-07-16","passed","2026-07-16","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","905","Adding multiple products updates the cart badge count","","2026-07-16","passed","2026-07-16","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5830","Performance glitch user can log in successfully","","2026-07-16","passed","2026-07-16","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","865","Products can be sorted by price low to high","","2026-07-16","passed","2026-07-16","","Inventory page functionality","Products can be sorted by price low to high",""
