"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1015","Multiple products appear in cart","","Sun May 24 08:27:10 UTC 2026","passed","Sun May 24 08:27:11 UTC 2026","","Cart functionality","Multiple products appear in cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","824","Standard user can log in successfully","","Sun May 24 08:27:28 UTC 2026","passed","Sun May 24 08:27:29 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1149","User can complete a full checkout","","Sun May 24 08:27:15 UTC 2026","passed","Sun May 24 08:27:16 UTC 2026","","Checkout functionality","User can complete a full checkout",""
"","135","Login without password returns 400 with error message","","Sun May 24 08:27:06 UTC 2026","passed","Sun May 24 08:27:07 UTC 2026","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1027","Checkout shows error when first name is missing","","Sun May 24 08:27:16 UTC 2026","passed","Sun May 24 08:27:17 UTC 2026","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","701","User cannot log in with empty username","","Sun May 24 08:27:31 UTC 2026","passed","Sun May 24 08:27:31 UTC 2026","","Login functionality","User cannot log in with empty username",""
"","3363","Retrieve first page of users successfully","","Sun May 24 08:27:01 UTC 2026","passed","Sun May 24 08:27:04 UTC 2026","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"","282","Retrieve second page of users successfully","","Sun May 24 08:27:05 UTC 2026","passed","Sun May 24 08:27:05 UTC 2026","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5817","Performance glitch user can log in successfully","","Sun May 24 08:27:33 UTC 2026","passed","Sun May 24 08:27:39 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"","215","Delete a user successfully","","Sun May 24 08:27:06 UTC 2026","passed","Sun May 24 08:27:06 UTC 2026","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","878","Products can be sorted by price high to low","","Sun May 24 08:27:25 UTC 2026","passed","Sun May 24 08:27:26 UTC 2026","","Inventory page functionality","Products can be sorted by price high to low",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","891","Adding a product updates the cart badge","","Sun May 24 08:27:26 UTC 2026","passed","Sun May 24 08:27:27 UTC 2026","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","814","Problem user can log in successfully","","Sun May 24 08:27:32 UTC 2026","passed","Sun May 24 08:27:33 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1003","User can remove a product from the cart","","Sun May 24 08:27:11 UTC 2026","passed","Sun May 24 08:27:12 UTC 2026","","Cart functionality","User can remove a product from the cart",""
"","197","Create a new user successfully","","Sun May 24 08:27:05 UTC 2026","passed","Sun May 24 08:27:06 UTC 2026","","ReqRes API — Users and Authentication","Create a new user successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","878","Products can be sorted alphabetically ascending","","Sun May 24 08:27:23 UTC 2026","passed","Sun May 24 08:27:24 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2428","User can navigate to the cart","","Sun May 24 08:27:07 UTC 2026","passed","Sun May 24 08:27:09 UTC 2026","","Cart functionality","User can navigate to the cart",""
"","217","Successful login returns a token","","Sun May 24 08:27:06 UTC 2026","passed","Sun May 24 08:27:06 UTC 2026","","ReqRes API — Users and Authentication","Successful login returns a token",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","770","User cannot log in with empty password","","Sun May 24 08:27:31 UTC 2026","passed","Sun May 24 08:27:32 UTC 2026","","Login functionality","User cannot log in with empty password",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","947","Standard user lands on inventory page after login","","Sun May 24 08:27:29 UTC 2026","passed","Sun May 24 08:27:30 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
