"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1260","User can complete a full checkout","","2026-07-13","passed","2026-07-13","","Checkout functionality","User can complete a full checkout",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","790","User cannot log in with empty password","","2026-07-13","passed","2026-07-13","","Login functionality","User cannot log in with empty password",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","905","Products can be sorted by price high to low","","2026-07-13","passed","2026-07-13","","Inventory page functionality","Products can be sorted by price high to low",""
"","200","Create a user with different attributes","","2026-07-13","passed","2026-07-13","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1064","Checkout shows error when postal code is missing","","2026-07-13","passed","2026-07-13","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","894","Standard user can log in successfully","","2026-07-13","passed","2026-07-13","","Login functionality","Standard user can log in successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","897","Products can be sorted alphabetically ascending","","2026-07-13","passed","2026-07-13","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1020","User can remove a product from the cart","","2026-07-13","passed","2026-07-13","","Cart functionality","User can remove a product from the cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1011","Multiple products appear in cart","","2026-07-13","passed","2026-07-13","","Cart functionality","Multiple products appear in cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1089","Checkout shows error when last name is missing","","2026-07-13","passed","2026-07-13","","Checkout functionality","Checkout shows error when last name is missing",""
"","312","Retrieve second page of users successfully","","2026-07-13","passed","2026-07-13","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"","173","Delete a user successfully","","2026-07-13","passed","2026-07-13","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","991","User can continue shopping from cart","","2026-07-13","passed","2026-07-13","","Cart functionality","User can continue shopping from cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","815","Locked out user cannot log in","","2026-07-13","passed","2026-07-13","","Login functionality","Locked out user cannot log in",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1111","Checkout shows error when first name is missing","","2026-07-13","passed","2026-07-13","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","740","User cannot log in with empty username","","2026-07-13","passed","2026-07-13","","Login functionality","User cannot log in with empty username",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","908","Adding a product updates the cart badge","","2026-07-13","passed","2026-07-13","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","3148","User can navigate to the cart","","2026-07-13","passed","2026-07-13","","Cart functionality","User can navigate to the cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1046","Checkout page is displayed after proceeding from cart","","2026-07-13","passed","2026-07-13","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1124","Overview page displays correct order summary","","2026-07-13","passed","2026-07-13","","Checkout functionality","Overview page displays correct order summary",""
"","177","Successful registration returns an ID and token","","2026-07-13","passed","2026-07-13","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"","302","Request a user that does not exist returns 404","","2026-07-13","passed","2026-07-13","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"","3567","Retrieve first page of users successfully","","2026-07-13","passed","2026-07-13","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","901","Products can be sorted alphabetically descending","","2026-07-13","passed","2026-07-13","","Inventory page functionality","Products can be sorted alphabetically descending",""
"","165","Successful login returns a token","","2026-07-13","passed","2026-07-13","","ReqRes API — Users and Authentication","Successful login returns a token",""
"","322","Create a new user successfully","","2026-07-13","passed","2026-07-13","","ReqRes API — Users and Authentication","Create a new user successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","854","Problem user can log in successfully","","2026-07-13","passed","2026-07-13","","Login functionality","Problem user can log in successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","847","Inventory page displays correct number of products","","2026-07-13","passed","2026-07-13","","Inventory page functionality","Inventory page displays correct number of products",""
"","162","Login without password returns 400 with error message","","2026-07-13","passed","2026-07-13","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","907","Standard user lands on inventory page after login","","2026-07-13","passed","2026-07-13","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","975","Added product appears in cart","","2026-07-13","passed","2026-07-13","","Cart functionality","Added product appears in cart",""
"","195","Update an existing user successfully","","2026-07-13","passed","2026-07-13","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","947","Cart displays checkout button","","2026-07-13","passed","2026-07-13","","Cart functionality","Cart displays checkout button",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","967","Adding multiple products updates the cart badge count","","2026-07-13","passed","2026-07-13","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","967","User can log in after correcting invalid credentials","","2026-07-13","passed","2026-07-13","","Login functionality","User can log in after correcting invalid credentials",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5896","Performance glitch user can log in successfully","","2026-07-13","passed","2026-07-13","","Login functionality","Performance glitch user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","740","Error message is displayed when both fields are empty","","2026-07-13","passed","2026-07-13","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1248","User can navigate back to products after completing order","","2026-07-13","passed","2026-07-13","","Checkout functionality","User can navigate back to products after completing order",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","913","Products can be sorted by price low to high","","2026-07-13","passed","2026-07-13","","Inventory page functionality","Products can be sorted by price low to high",""
"","325","Retrieve a single user by ID successfully","","2026-07-13","passed","2026-07-13","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
