"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","832","Products can be sorted alphabetically descending","","2026-07-29","passed","2026-07-29","","Inventory page functionality","Products can be sorted alphabetically descending",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","954","Checkout page is displayed after proceeding from cart","","2026-07-29","passed","2026-07-29","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","739","User cannot log in with empty password","","2026-07-29","passed","2026-07-29","","Login functionality","User cannot log in with empty password",""
"","232","Update an existing user successfully","","2026-07-29","passed","2026-07-29","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","835","Products can be sorted alphabetically ascending","","2026-07-29","passed","2026-07-29","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","818","Standard user lands on inventory page after login","","2026-07-29","passed","2026-07-29","","Login functionality","Standard user lands on inventory page after login",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","936","User can log in after correcting invalid credentials","","2026-07-29","passed","2026-07-29","","Login functionality","User can log in after correcting invalid credentials",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","808","Problem user can log in successfully","","2026-07-29","passed","2026-07-29","","Login functionality","Problem user can log in successfully",""
"","341","Request a user that does not exist returns 404","","2026-07-29","passed","2026-07-29","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1139","User can complete a full checkout","","2026-07-29","passed","2026-07-29","","Checkout functionality","User can complete a full checkout",""
"","355","Create a user with different attributes","","2026-07-29","passed","2026-07-29","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"","205","Successful login returns a token","","2026-07-29","passed","2026-07-29","","ReqRes API — Users and Authentication","Successful login returns a token",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","821","Standard user can log in successfully","","2026-07-29","passed","2026-07-29","","Login functionality","Standard user can log in successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","788","Inventory page displays correct number of products","","2026-07-29","passed","2026-07-29","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1026","Checkout shows error when last name is missing","","2026-07-29","passed","2026-07-29","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","748","Locked out user cannot log in","","2026-07-29","passed","2026-07-29","","Login functionality","Locked out user cannot log in",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","693","User cannot log in with empty username","","2026-07-29","passed","2026-07-29","","Login functionality","User cannot log in with empty username",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","850","Products can be sorted by price low to high","","2026-07-29","passed","2026-07-29","","Inventory page functionality","Products can be sorted by price low to high",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","713","Error message is displayed when both fields are empty","","2026-07-29","passed","2026-07-29","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","858","Adding a product updates the cart badge","","2026-07-29","passed","2026-07-29","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","915","Added product appears in cart","","2026-07-29","passed","2026-07-29","","Cart functionality","Added product appears in cart",""
"","336","Delete a user successfully","","2026-07-29","passed","2026-07-29","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1052","Overview page displays correct order summary","","2026-07-29","passed","2026-07-29","","Checkout functionality","Overview page displays correct order summary",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1010","Multiple products appear in cart","","2026-07-29","passed","2026-07-29","","Cart functionality","Multiple products appear in cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1024","Checkout shows error when first name is missing","","2026-07-29","passed","2026-07-29","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","938","Adding multiple products updates the cart badge count","","2026-07-29","passed","2026-07-29","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1161","User can navigate back to products after completing order","","2026-07-29","passed","2026-07-29","","Checkout functionality","User can navigate back to products after completing order",""
"","211","Successful registration returns an ID and token","","2026-07-29","passed","2026-07-29","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","970","User can continue shopping from cart","","2026-07-29","passed","2026-07-29","","Cart functionality","User can continue shopping from cart",""
"","3724","Retrieve first page of users successfully","","2026-07-29","passed","2026-07-29","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"","344","Login without password returns 400 with error message","","2026-07-29","passed","2026-07-29","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","837","Products can be sorted by price high to low","","2026-07-29","passed","2026-07-29","","Inventory page functionality","Products can be sorted by price high to low",""
"","395","Retrieve second page of users successfully","","2026-07-29","passed","2026-07-29","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
