"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1060","Checkout page is displayed after proceeding from cart","","Fri May 22 08:59:07 UTC 2026","passed","Fri May 22 08:59:08 UTC 2026","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","886","Adding a product updates the cart badge","","Fri May 22 08:59:19 UTC 2026","passed","Fri May 22 08:59:20 UTC 2026","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","758","Locked out user cannot log in","","Fri May 22 08:59:23 UTC 2026","passed","Fri May 22 08:59:23 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2564","User can navigate to the cart","","Fri May 22 08:59:00 UTC 2026","passed","Fri May 22 08:59:02 UTC 2026","","Cart functionality","User can navigate to the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","981","User can log in after correcting invalid credentials","","Fri May 22 08:59:32 UTC 2026","passed","Fri May 22 08:59:33 UTC 2026","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","999","User can continue shopping from cart","","Fri May 22 08:59:06 UTC 2026","passed","Fri May 22 08:59:07 UTC 2026","","Cart functionality","User can continue shopping from cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","833","Standard user lands on inventory page after login","","Fri May 22 08:59:22 UTC 2026","passed","Fri May 22 08:59:23 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"","171","Create a user with different attributes","","Fri May 22 08:58:58 UTC 2026","passed","Fri May 22 08:58:59 UTC 2026","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"","215","Delete a user successfully","","Fri May 22 08:58:59 UTC 2026","passed","Fri May 22 08:58:59 UTC 2026","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5813","Performance glitch user can log in successfully","","Fri May 22 08:59:26 UTC 2026","passed","Fri May 22 08:59:32 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","982","Added product appears in cart","","Fri May 22 08:59:02 UTC 2026","passed","Fri May 22 08:59:03 UTC 2026","","Cart functionality","Added product appears in cart",""
"","175","Update an existing user successfully","","Fri May 22 08:58:59 UTC 2026","passed","Fri May 22 08:58:59 UTC 2026","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"","232","Successful registration returns an ID and token","","Fri May 22 08:59:00 UTC 2026","passed","Fri May 22 08:59:00 UTC 2026","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","862","Products can be sorted alphabetically descending","","Fri May 22 08:59:17 UTC 2026","passed","Fri May 22 08:59:17 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically descending",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","958","User can remove a product from the cart","","Fri May 22 08:59:04 UTC 2026","passed","Fri May 22 08:59:05 UTC 2026","","Cart functionality","User can remove a product from the cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","938","Adding multiple products updates the cart badge count","","Fri May 22 08:59:20 UTC 2026","passed","Fri May 22 08:59:21 UTC 2026","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","942","Cart displays checkout button","","Fri May 22 08:59:05 UTC 2026","passed","Fri May 22 08:59:06 UTC 2026","","Cart functionality","Cart displays checkout button",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","812","Problem user can log in successfully","","Fri May 22 08:59:25 UTC 2026","passed","Fri May 22 08:59:26 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1007","Multiple products appear in cart","","Fri May 22 08:59:03 UTC 2026","passed","Fri May 22 08:59:04 UTC 2026","","Cart functionality","Multiple products appear in cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","874","Products can be sorted alphabetically ascending","","Fri May 22 08:59:16 UTC 2026","passed","Fri May 22 08:59:17 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","748","User cannot log in with empty password","","Fri May 22 08:59:24 UTC 2026","passed","Fri May 22 08:59:25 UTC 2026","","Login functionality","User cannot log in with empty password",""
"","292","Retrieve a single user by ID successfully","","Fri May 22 08:58:58 UTC 2026","passed","Fri May 22 08:58:58 UTC 2026","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"","221","Login without password returns 400 with error message","","Fri May 22 08:58:59 UTC 2026","passed","Fri May 22 08:59:00 UTC 2026","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","844","Standard user can log in successfully","","Fri May 22 08:59:21 UTC 2026","passed","Fri May 22 08:59:22 UTC 2026","","Login functionality","Standard user can log in successfully",""
"","227","Request a user that does not exist returns 404","","Fri May 22 08:58:58 UTC 2026","passed","Fri May 22 08:58:58 UTC 2026","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1152","User can navigate back to products after completing order","","Fri May 22 08:59:14 UTC 2026","passed","Fri May 22 08:59:15 UTC 2026","","Checkout functionality","User can navigate back to products after completing order",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","702","User cannot log in with empty username","","Fri May 22 08:59:23 UTC 2026","passed","Fri May 22 08:59:24 UTC 2026","","Login functionality","User cannot log in with empty username",""
