"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","912","Overview page displays correct order summary","","2026-09-16","passed","2026-09-16","","Checkout functionality","Overview page displays correct order summary",""
"","2926","Retrieve first page of users successfully","","2026-09-16","passed","2026-09-16","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","713","Adding a product updates the cart badge","","2026-09-16","passed","2026-09-16","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","702","Products can be sorted by price high to low","","2026-09-16","passed","2026-09-16","","Inventory page functionality","Products can be sorted by price high to low",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","833","User can continue shopping from cart","","2026-09-16","passed","2026-09-16","","Cart functionality","User can continue shopping from cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","812","Checkout page is displayed after proceeding from cart","","2026-09-16","passed","2026-09-16","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","899","Checkout shows error when last name is missing","","2026-09-16","passed","2026-09-16","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","688","Inventory page displays correct number of products","","2026-09-16","passed","2026-09-16","","Inventory page functionality","Inventory page displays correct number of products",""
"","412","Retrieve second page of users successfully","","2026-09-16","passed","2026-09-16","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","879","Checkout shows error when first name is missing","","2026-09-16","passed","2026-09-16","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","697","Products can be sorted by price low to high","","2026-09-16","passed","2026-09-16","","Inventory page functionality","Products can be sorted by price low to high",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","587","Error message is displayed when both fields are empty","","2026-09-16","passed","2026-09-16","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","830","Multiple products appear in cart","","2026-09-16","passed","2026-09-16","","Cart functionality","Multiple products appear in cart",""
"","214","Delete a user successfully","","2026-09-16","passed","2026-09-16","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1715","User can remove a product from the cart","","2026-09-16","passed","2026-09-16","","Cart functionality","User can remove a product from the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","766","User can log in after correcting invalid credentials","","2026-09-16","passed","2026-09-16","","Login functionality","User can log in after correcting invalid credentials",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5686","Performance glitch user can log in successfully","","2026-09-16","passed","2026-09-16","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","960","User can complete a full checkout","","2026-09-16","passed","2026-09-16","","Checkout functionality","User can complete a full checkout",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","744","Adding multiple products updates the cart badge count","","2026-09-16","passed","2026-09-16","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","689","Products can be sorted alphabetically descending","","2026-09-16","passed","2026-09-16","","Inventory page functionality","Products can be sorted alphabetically descending",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1305","Cart displays checkout button","","2026-09-16","passed","2026-09-16","","Cart functionality","Cart displays checkout button",""
"","375","Successful registration returns an ID and token","","2026-09-16","passed","2026-09-16","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","866","Checkout shows error when postal code is missing","","2026-09-16","passed","2026-09-16","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","797","Added product appears in cart","","2026-09-16","passed","2026-09-16","","Cart functionality","Added product appears in cart",""
"","424","Retrieve a single user by ID successfully","","2026-09-16","passed","2026-09-16","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","977","User can navigate back to products after completing order","","2026-09-16","passed","2026-09-16","","Checkout functionality","User can navigate back to products after completing order",""
"","250","Update an existing user successfully","","2026-09-16","passed","2026-09-16","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"","369","Successful login returns a token","","2026-09-16","passed","2026-09-16","","ReqRes API — Users and Authentication","Successful login returns a token",""
