"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2486","User can navigate to the cart","","2026-08-17","passed","2026-08-17","","Cart functionality","User can navigate to the cart",""
"","425","Retrieve a single user by ID successfully","","2026-08-17","passed","2026-08-17","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1097","Checkout shows error when first name is missing","","2026-08-17","passed","2026-08-17","","Checkout functionality","Checkout shows error when first name is missing",""
"","391","Create a new user successfully","","2026-08-17","passed","2026-08-17","","ReqRes API — Users and Authentication","Create a new user successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5816","Performance glitch user can log in successfully","","2026-08-17","passed","2026-08-17","","Login functionality","Performance glitch user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","713","User cannot log in with empty username","","2026-08-17","passed","2026-08-17","","Login functionality","User cannot log in with empty username",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1046","User can continue shopping from cart","","2026-08-17","passed","2026-08-17","","Cart functionality","User can continue shopping from cart",""
"","334","Request a user that does not exist returns 404","","2026-08-17","passed","2026-08-17","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1018","Checkout page is displayed after proceeding from cart","","2026-08-17","passed","2026-08-17","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"","203","Login without password returns 400 with error message","","2026-08-17","passed","2026-08-17","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","748","User cannot log in with empty password","","2026-08-17","passed","2026-08-17","","Login functionality","User cannot log in with empty password",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","909","Products can be sorted by price high to low","","2026-08-17","passed","2026-08-17","","Inventory page functionality","Products can be sorted by price high to low",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","912","Products can be sorted alphabetically ascending","","2026-08-17","passed","2026-08-17","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1114","Checkout shows error when last name is missing","","2026-08-17","passed","2026-08-17","","Checkout functionality","Checkout shows error when last name is missing",""
"","328","Delete a user successfully","","2026-08-17","passed","2026-08-17","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","915","Products can be sorted alphabetically descending","","2026-08-17","passed","2026-08-17","","Inventory page functionality","Products can be sorted alphabetically descending",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1163","Overview page displays correct order summary","","2026-08-17","passed","2026-08-17","","Checkout functionality","Overview page displays correct order summary",""
"","359","Create a user with different attributes","","2026-08-17","passed","2026-08-17","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1052","Multiple products appear in cart","","2026-08-17","passed","2026-08-17","","Cart functionality","Multiple products appear in cart",""
"","231","Update an existing user successfully","","2026-08-17","passed","2026-08-17","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","871","Adding a product updates the cart badge","","2026-08-17","passed","2026-08-17","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1028","Added product appears in cart","","2026-08-17","passed","2026-08-17","","Cart functionality","Added product appears in cart",""
"","375","Retrieve second page of users successfully","","2026-08-17","passed","2026-08-17","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","771","Locked out user cannot log in","","2026-08-17","passed","2026-08-17","","Login functionality","Locked out user cannot log in",""
