"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1181","Checkout shows error when last name is missing","","2026-06-08","passed","2026-06-08","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","955","Standard user can log in successfully","","2026-06-08","passed","2026-06-08","","Login functionality","Standard user can log in successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1156","Checkout shows error when first name is missing","","2026-06-08","passed","2026-06-08","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1106","Checkout page is displayed after proceeding from cart","","2026-06-08","passed","2026-06-08","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1049","Cart displays checkout button","","2026-06-08","passed","2026-06-08","","Cart functionality","Cart displays checkout button",""
"","327","Delete a user successfully","","2026-06-08","passed","2026-06-08","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","907","Inventory page displays correct number of products","","2026-06-08","passed","2026-06-08","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1090","Adding multiple products updates the cart badge count","","2026-06-08","passed","2026-06-08","","Inventory page functionality","Adding multiple products updates the cart badge count",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1099","User can remove a product from the cart","","2026-06-08","passed","2026-06-08","","Cart functionality","User can remove a product from the cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2661","User can navigate to the cart","","2026-06-08","passed","2026-06-08","","Cart functionality","User can navigate to the cart",""
"","378","Create a new user successfully","","2026-06-08","passed","2026-06-08","","ReqRes API — Users and Authentication","Create a new user successfully",""
"","214","Login without password returns 400 with error message","","2026-06-08","passed","2026-06-08","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"","358","Create a user with different attributes","","2026-06-08","passed","2026-06-08","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5961","Performance glitch user can log in successfully","","2026-06-08","passed","2026-06-08","","Login functionality","Performance glitch user can log in successfully",""
"","3543","Retrieve first page of users successfully","","2026-06-08","passed","2026-06-08","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","987","Adding a product updates the cart badge","","2026-06-08","passed","2026-06-08","","Inventory page functionality","Adding a product updates the cart badge",""
"","372","Retrieve second page of users successfully","","2026-06-08","passed","2026-06-08","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1017","Products can be sorted by price high to low","","2026-06-08","passed","2026-06-08","","Inventory page functionality","Products can be sorted by price high to low",""
"","329","Request a user that does not exist returns 404","","2026-06-08","passed","2026-06-08","","ReqRes API — Users and Authentication","Request a user that does not exist returns 404",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1061","Products can be sorted alphabetically descending","","2026-06-08","passed","2026-06-08","","Inventory page functionality","Products can be sorted alphabetically descending",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1179","Checkout shows error when postal code is missing","","2026-06-08","passed","2026-06-08","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1121","User can continue shopping from cart","","2026-06-08","passed","2026-06-08","","Cart functionality","User can continue shopping from cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","816","User cannot log in with empty username","","2026-06-08","passed","2026-06-08","","Login functionality","User cannot log in with empty username",""
"","247","Update an existing user successfully","","2026-06-08","passed","2026-06-08","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"","387","Retrieve a single user by ID successfully","","2026-06-08","passed","2026-06-08","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1191","Overview page displays correct order summary","","2026-06-08","passed","2026-06-08","","Checkout functionality","Overview page displays correct order summary",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","931","Error message is displayed when both fields are empty","","2026-06-08","passed","2026-06-08","","Login functionality","Error message is displayed when both fields are empty",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","870","Locked out user cannot log in","","2026-06-08","passed","2026-06-08","","Login functionality","Locked out user cannot log in",""
"","335","Successful registration returns an ID and token","","2026-06-08","passed","2026-06-08","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","1013","Products can be sorted by price low to high","","2026-06-08","passed","2026-06-08","","Inventory page functionality","Products can be sorted by price low to high",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1280","User can complete a full checkout","","2026-06-08","passed","2026-06-08","","Checkout functionality","User can complete a full checkout",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1180","User can log in after correcting invalid credentials","","2026-06-08","passed","2026-06-08","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","999","Products can be sorted alphabetically ascending","","2026-06-08","passed","2026-06-08","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","932","Problem user can log in successfully","","2026-06-08","passed","2026-06-08","","Login functionality","Problem user can log in successfully",""
"","331","Successful login returns a token","","2026-06-08","passed","2026-06-08","","ReqRes API — Users and Authentication","Successful login returns a token",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1112","Multiple products appear in cart","","2026-06-08","passed","2026-06-08","","Cart functionality","Multiple products appear in cart",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1082","Added product appears in cart","","2026-06-08","passed","2026-06-08","","Cart functionality","Added product appears in cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","880","User cannot log in with empty password","","2026-06-08","passed","2026-06-08","","Login functionality","User cannot log in with empty password",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1310","User can navigate back to products after completing order","","2026-06-08","passed","2026-06-08","","Checkout functionality","User can navigate back to products after completing order",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","967","Standard user lands on inventory page after login","","2026-06-08","passed","2026-06-08","","Login functionality","Standard user lands on inventory page after login",""
