"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","943","Products can be sorted alphabetically ascending","","Fri May 01 08:10:19 UTC 2026","passed","Fri May 01 08:10:19 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1034","Cart displays checkout button","","Fri May 01 08:10:07 UTC 2026","passed","Fri May 01 08:10:08 UTC 2026","","Cart functionality","Cart displays checkout button",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","926","Adding a product updates the cart badge","","Fri May 01 08:10:22 UTC 2026","passed","Fri May 01 08:10:23 UTC 2026","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1051","User can remove a product from the cart","","Fri May 01 08:10:06 UTC 2026","passed","Fri May 01 08:10:07 UTC 2026","","Cart functionality","User can remove a product from the cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1161","Overview page displays correct order summary","","Fri May 01 08:10:15 UTC 2026","passed","Fri May 01 08:10:16 UTC 2026","","Checkout functionality","Overview page displays correct order summary",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1260","User can navigate back to products after completing order","","Fri May 01 08:10:16 UTC 2026","passed","Fri May 01 08:10:18 UTC 2026","","Checkout functionality","User can navigate back to products after completing order",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1034","Checkout page is displayed after proceeding from cart","","Fri May 01 08:10:10 UTC 2026","passed","Fri May 01 08:10:11 UTC 2026","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","756","User cannot log in with empty username","","Fri May 01 08:10:27 UTC 2026","passed","Fri May 01 08:10:28 UTC 2026","","Login functionality","User cannot log in with empty username",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1143","Checkout shows error when last name is missing","","Fri May 01 08:10:13 UTC 2026","passed","Fri May 01 08:10:14 UTC 2026","","Checkout functionality","Checkout shows error when last name is missing",""
"","389","Create a user with different attributes","","Fri May 01 08:09:59 UTC 2026","passed","Fri May 01 08:10:00 UTC 2026","","ReqRes API — Users and Authentication","Create a user with different attributes",""
