"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","791","User cannot log in with empty password","","Thu May 07 08:34:32 UTC 2026","passed","Thu May 07 08:34:33 UTC 2026","","Login functionality","User cannot log in with empty password",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1120","Checkout shows error when postal code is missing","","Thu May 07 08:34:19 UTC 2026","passed","Thu May 07 08:34:20 UTC 2026","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","907","Products can be sorted by price high to low","","Thu May 07 08:34:26 UTC 2026","passed","Thu May 07 08:34:27 UTC 2026","","Inventory page functionality","Products can be sorted by price high to low",""
"","331","Retrieve a single user by ID successfully","","Thu May 07 08:34:04 UTC 2026","passed","Thu May 07 08:34:04 UTC 2026","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1226","User can complete a full checkout","","Thu May 07 08:34:15 UTC 2026","passed","Thu May 07 08:34:16 UTC 2026","","Checkout functionality","User can complete a full checkout",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1017","Checkout page is displayed after proceeding from cart","","Thu May 07 08:34:14 UTC 2026","passed","Thu May 07 08:34:15 UTC 2026","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"","293","Create a user with different attributes","","Thu May 07 08:34:05 UTC 2026","passed","Thu May 07 08:34:05 UTC 2026","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2451","User can navigate to the cart","","Thu May 07 08:34:07 UTC 2026","passed","Thu May 07 08:34:09 UTC 2026","","Cart functionality","User can navigate to the cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1062","Checkout shows error when first name is missing","","Thu May 07 08:34:16 UTC 2026","passed","Thu May 07 08:34:17 UTC 2026","","Checkout functionality","Checkout shows error when first name is missing",""
"","217","Update an existing user successfully","","Thu May 07 08:34:05 UTC 2026","passed","Thu May 07 08:34:05 UTC 2026","","ReqRes API — Users and Authentication","Update an existing user successfully",""
